"area","<28days","<1yr","1+","2+","3+","4+","5+","6+","7-9","10-14","15-24","25-34","35-44","45-54","55-64","65+","unknown","year"
"Nakhon Si Thammarat",0,9,13,26,22,30,35,35,117,235,214,88,45,30,7,12,1,2012
"Nakhon Si Thammarat",0,12,24,31,26,41,48,47,195,448,556,235,128,71,39,38,1,2013
"Nakhon Si Thammarat",0,14,15,37,30,31,29,50,220,369,580,285,205,144,65,47,0,2014
"Nakhon Si Thammarat",0,13,19,16,23,19,29,32,140,265,381,184,111,77,54,49,0,2015
"Nakhon Si Thammarat",0,18,23,22,37,63,46,57,186,279,399,233,110,61,49,52,0,2016
"Nakhon Si Thammarat",0,15,33,30,40,49,56,73,209,416,557,226,138,101,72,48,0,2017
"Nakhon Si Thammarat",0,20,25,49,60,70,98,104,387,629,689,314,166,96,69,63,0,2018
"Nakhon Si Thammarat",0,21,33,45,58,73,92,102,315,652,866,388,193,116,76,63,0,2019
"Nakhon Si Thammarat",0,10,15,10,12,13,24,14,82,142,183,82,53,29,31,22,0,2020
"Nan",0,0,0,1,0,0,0,1,1,4,8,2,2,1,0,1,0,2011
"Nan",1,0,0,1,3,3,1,0,11,22,51,20,13,10,11,3,0,2012
"Nan",0,1,2,2,5,0,6,10,23,94,243,118,89,65,41,16,0,2013
"Nan",0,0,0,1,1,5,3,3,18,67,126,46,43,48,26,14,0,2014
"Nan",0,0,1,0,2,0,4,5,21,56,121,58,35,52,31,18,0,2015
"Nan",0,1,0,2,1,2,3,4,6,21,39,28,22,25,18,9,0,2016
"Nan",0,0,2,0,2,0,5,5,18,45,90,38,34,34,24,7,0,2017
"Nan",0,2,0,0,2,3,1,5,12,39,98,67,28,33,44,16,0,2018
"Nan",0,0,0,0,0,2,2,3,13,40,73,62,48,53,43,26,0,2019
"Nan",0,0,2,0,0,2,2,1,9,27,53,32,27,31,24,13,0,2020
"Narathiwat",0,0,0,2,4,2,6,1,12,26,42,27,11,20,13,7,0,2011
"Narathiwat",0,0,0,2,3,4,3,3,10,24,46,41,26,16,11,8,0,2012
"Narathiwat",0,1,1,2,3,2,4,8,33,63,132,107,83,52,29,18,0,2013
"Narathiwat",0,0,1,1,3,3,8,10,30,68,110,61,49,40,19,12,0,2014
"Narathiwat",0,2,0,5,5,6,5,9,24,66,74,48,27,26,13,7,0,2015
"Narathiwat",0,1,3,6,10,9,14,17,65,104,141,110,45,28,16,13,0,2016
"Narathiwat",0,0,8,9,10,7,7,9,29,67,94,57,32,25,8,7,0,2017
"Narathiwat",0,3,4,4,11,7,11,13,41,53,65,61,37,17,19,9,0,2018
"Narathiwat",0,3,9,4,7,8,18,20,63,113,146,113,56,30,18,13,0,2019
"Narathiwat",0,1,3,0,1,3,7,6,20,38,47,30,18,10,8,8,0,2020
"Nong Bua Lam Phu",0,0,0,0,3,0,2,3,7,13,2,1,2,0,0,0,0,2011
"Nong Bua Lam Phu",0,2,1,4,3,6,4,4,31,50,23,5,4,2,0,2,0,2012
"Nong Bua Lam Phu",0,4,6,4,11,13,16,20,77,146,83,16,12,7,3,4,0,2013
"Nong Bua Lam Phu",0,1,3,3,2,3,1,3,10,19,6,4,4,1,0,1,0,2014
"Nong Bua Lam Phu",0,1,1,1,1,0,2,2,13,40,20,8,5,3,3,2,0,2015
"Nong Bua Lam Phu",0,2,0,1,4,3,4,7,21,35,19,5,5,0,1,2,0,2016
"Nong Bua Lam Phu",0,0,0,1,2,2,1,2,5,25,22,3,0,2,6,1,0,2017
"Nong Bua Lam Phu",0,1,3,1,3,5,2,9,21,47,37,3,7,3,2,1,0,2018
"Nong Bua Lam Phu",0,12,6,3,7,7,13,14,51,88,45,14,3,3,1,1,0,2019
"Nong Bua Lam Phu",0,2,2,3,2,6,8,6,22,51,23,15,2,5,1,0,0,2020
"Nong Khai",0,1,1,1,1,2,5,3,12,41,19,1,1,0,0,0,0,2011
"Nong Khai",0,2,0,1,0,2,2,3,7,21,11,4,4,1,0,1,0,2012
"Nong Khai",0,0,4,10,10,14,24,21,100,221,153,45,25,14,17,7,0,2013
"Nong Khai",0,0,3,3,7,11,3,11,50,54,12,5,1,1,3,2,0,2014
"Nong Khai",0,1,2,4,3,5,7,7,14,38,41,17,14,10,2,1,0,2015
"Nong Khai",0,0,2,1,2,5,11,3,19,22,17,3,8,3,3,1,0,2016
"Nong Khai",0,0,1,2,3,3,4,4,17,27,20,14,5,0,3,1,0,2017
"Nong Khai",0,1,0,0,3,1,4,7,16,28,35,15,10,1,4,2,0,2018
"Nong Khai",0,7,2,2,2,9,9,22,63,129,149,65,32,19,10,8,0,2019
"Nong Khai",0,3,2,2,6,5,18,15,49,106,118,42,21,26,6,3,0,2020
"Nonthaburi",0,7,8,6,18,14,19,14,65,123,152,76,50,48,15,15,0,2011
"Nonthaburi",0,14,7,8,6,13,9,11,40,69,143,53,38,20,16,4,0,2012
"Nonthaburi",0,2,8,8,13,13,12,15,53,126,198,84,59,35,19,9,0,2013
"Nonthaburi",0,4,4,5,5,0,4,6,23,27,43,33,10,13,6,6,0,2014
"Nonthaburi",0,7,4,9,18,14,11,21,72,175,293,165,111,87,64,30,0,2015
"Nonthaburi",0,6,11,5,10,12,6,11,21,39,87,48,25,34,16,22,1,2016
"Nonthaburi",0,3,5,5,8,7,4,11,36,89,104,77,55,38,19,13,0,2017
"Nonthaburi",0,4,3,12,16,23,26,25,80,224,320,185,101,83,49,32,0,2018
"Nonthaburi",0,5,3,8,15,9,11,12,56,104,180,131,73,60,51,19,0,2019
"Nonthaburi",0,4,6,2,5,3,7,8,33,67,92,71,44,27,18,14,0,2020
"P.Nakhon S.Ayutthaya",0,3,3,0,2,5,1,3,9,20,40,21,3,7,5,2,0,2011
"P.Nakhon S.Ayutthaya",0,1,2,3,2,2,3,5,24,33,32,14,9,3,1,2,7,2012
"P.Nakhon S.Ayutthaya",0,3,2,4,1,5,4,6,26,48,62,36,13,9,5,2,0,2013
"P.Nakhon S.Ayutthaya",0,2,3,2,2,2,2,5,17,23,42,15,15,4,2,3,0,2014
"P.Nakhon S.Ayutthaya",0,13,7,7,8,10,14,14,64,144,191,145,73,32,19,10,0,2015
"P.Nakhon S.Ayutthaya",0,1,11,3,6,5,7,8,28,46,62,59,27,11,11,9,0,2016
"P.Nakhon S.Ayutthaya",0,2,1,4,6,2,1,8,18,46,42,24,18,18,7,7,0,2017
"P.Nakhon S.Ayutthaya",0,5,4,6,4,8,14,18,55,108,122,75,41,29,19,9,0,2018
"P.Nakhon S.Ayutthaya",0,5,3,2,1,7,4,10,21,69,99,38,21,20,11,6,0,2019
"P.Nakhon S.Ayutthaya",0,5,2,7,5,5,3,7,31,75,76,24,7,11,8,10,0,2020
"Pathum Thani",0,11,6,8,16,7,13,12,42,90,71,28,19,6,5,1,0,2011
"Pathum Thani",0,10,2,8,8,7,13,10,42,80,79,50,19,9,5,1,0,2012
"Pathum Thani",0,2,5,4,5,8,13,13,46,100,159,56,35,11,8,1,0,2013
"Pathum Thani",0,6,6,3,3,5,5,7,14,39,43,13,17,7,3,2,0,2014
"Pathum Thani",0,2,2,9,11,8,8,20,54,171,170,72,34,39,12,4,0,2015
"Pathum Thani",0,1,2,2,1,4,6,6,25,39,55,34,17,12,3,4,0,2016
"Pathum Thani",0,3,2,4,2,0,1,7,17,39,54,33,14,4,6,3,0,2017
"Pathum Thani",0,2,6,13,18,14,15,37,96,233,260,82,49,34,25,10,0,2018
"Pathum Thani",0,2,5,7,3,9,6,13,38,85,90,40,13,11,10,5,0,2019
"Pathum Thani",0,3,4,3,2,1,8,2,25,54,62,11,11,9,12,5,0,2020
"Pattani",0,2,2,1,2,3,0,1,4,9,11,5,3,4,4,2,0,2011
"Pattani",0,1,4,2,5,6,4,4,11,23,21,23,9,2,2,2,0,2012
"Pattani",0,3,7,5,15,10,14,15,46,85,115,30,25,15,13,4,0,2013
"Pattani",0,3,4,5,11,9,11,12,47,82,105,40,29,12,11,9,0,2014
"Pattani",0,2,1,1,1,7,2,5,20,33,39,17,6,7,3,3,0,2015
"Pattani",0,5,8,14,33,35,33,43,130,200,226,80,32,27,11,12,0,2016
"Pattani",0,1,1,4,7,12,12,13,38,55,62,31,14,11,6,8,0,2017
"Pattani",0,3,3,6,16,10,23,10,37,56,60,28,11,20,11,9,0,2018
"Pattani",0,9,2,12,10,14,22,24,80,110,139,59,28,23,18,13,0,2019
"Pattani",0,1,3,4,4,4,3,15,22,37,51,19,11,6,5,2,0,2020
"Phangnga",0,1,2,3,1,4,2,8,13,21,11,15,5,7,3,2,0,2011
"Phangnga",0,1,5,0,10,8,9,13,24,72,52,34,20,16,8,5,0,2012
"Phangnga",0,8,5,15,10,14,18,25,57,98,127,93,69,38,21,16,0,2013
"Phangnga",0,0,2,0,3,3,7,5,20,15,13,7,9,2,3,1,0,2014
"Phangnga",0,4,2,5,10,11,11,11,45,89,130,59,31,31,27,12,0,2015
"Phangnga",0,3,7,9,10,3,10,6,32,49,43,44,26,11,8,6,0,2016
"Phangnga",0,5,9,4,8,11,5,10,42,63,88,68,38,19,16,13,0,2017
"Phangnga",0,5,6,12,10,16,10,9,38,55,67,26,34,17,11,6,0,2018
"Phangnga",0,6,15,9,15,18,26,25,70,108,132,67,51,43,22,15,0,2019
"Phangnga",0,0,10,8,7,13,10,7,35,70,57,45,28,23,9,5,0,2020
"Phatthalung",0,2,3,4,4,9,8,8,30,91,77,18,13,11,8,4,0,2011
"Phatthalung",1,19,5,7,5,12,20,14,58,101,105,32,25,16,14,4,171,2012
"Phatthalung",0,12,12,14,9,16,34,32,98,188,229,100,75,36,33,22,0,2013
"Phatthalung",0,5,9,11,10,9,9,14,72,104,130,49,43,29,18,11,0,2014
"Phatthalung",0,4,3,5,3,8,5,8,45,79,70,49,26,23,12,7,0,2015
"Phatthalung",0,1,9,14,13,11,18,23,96,174,198,80,48,37,21,13,0,2016
"Phatthalung",0,3,4,8,7,14,13,17,67,107,87,31,25,16,9,5,0,2017
"Phatthalung",0,4,6,2,7,5,13,12,45,85,81,42,28,14,16,10,0,2018
"Phatthalung",0,6,3,7,9,15,10,23,54,105,89,36,25,7,16,4,0,2019
"Phatthalung",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
"Phayao",0,0,2,1,0,1,1,1,5,16,21,9,11,8,5,2,0,2011
"Phayao",0,1,0,0,1,1,0,1,7,8,34,12,8,8,5,3,0,2012
"Phayao",0,3,6,6,7,9,8,12,53,142,203,70,56,47,30,14,0,2013
"Phayao",0,0,1,1,1,0,1,0,2,11,25,7,3,9,5,2,0,2014
"Phayao",0,0,0,1,2,3,1,5,14,42,80,30,22,19,26,5,0,2015
"Phayao",0,2,0,1,1,1,6,0,3,21,37,23,22,16,12,5,0,2016
"Phayao",0,0,1,1,3,0,1,1,1,7,14,9,6,7,7,3,0,2017
"Phayao",0,0,0,1,1,2,2,2,2,8,21,14,10,12,16,9,0,2018
"Phayao",0,4,2,4,1,2,1,2,21,40,44,49,25,43,40,31,0,2019
"Phayao",0,1,0,0,5,1,0,4,7,13,52,23,19,16,31,15,0,2020
"Phetchabun",0,4,5,9,20,15,22,24,85,128,80,26,18,9,7,1,0,2011
"Phetchabun",0,2,6,2,1,12,10,12,49,95,73,18,21,12,3,2,0,2012
"Phetchabun",0,13,3,18,27,29,43,54,175,424,292,86,32,23,13,5,0,2013
"Phetchabun",0,0,1,0,0,0,1,4,12,21,10,6,2,3,1,0,0,2014
"Phetchabun",0,1,4,9,9,11,9,18,60,80,72,24,14,3,5,2,0,2015
"Phetchabun",0,0,2,3,12,11,9,21,51,108,132,95,58,33,18,15,1,2016
"Phetchabun",0,4,1,4,4,4,7,7,36,81,46,17,5,1,2,10,0,2017
"Phetchabun",0,0,0,2,5,10,8,23,59,64,55,18,5,7,2,2,0,2018
"Phetchabun",0,3,9,8,7,28,21,26,110,245,138,53,20,21,13,8,0,2019
"Phetchabun",0,1,5,6,4,9,9,15,82,148,147,75,47,31,18,12,0,2020
"Phetchaburi",0,12,7,14,19,13,16,32,107,217,235,93,53,26,10,9,0,2011
"Phetchaburi",0,4,4,11,19,14,18,45,77,91,104,54,16,19,9,9,0,2012
"Phetchaburi",0,4,3,10,10,14,9,14,52,108,136,51,32,22,15,9,0,2013
"Phetchaburi",0,3,8,6,9,7,16,16,51,96,89,42,23,14,11,6,0,2014
"Phetchaburi",0,10,8,24,33,25,32,46,193,357,497,235,149,85,37,23,0,2015
"Phetchaburi",0,6,8,5,11,10,16,16,39,54,80,35,23,15,10,4,1,2016
"Phetchaburi",0,5,8,14,12,21,28,38,91,137,152,82,30,23,18,12,0,2017
"Phetchaburi",0,11,11,6,7,13,19,21,73,110,131,53,24,17,18,5,0,2018
"Phetchaburi",0,15,17,17,16,15,17,24,85,102,139,94,47,24,19,17,0,2019
"Phetchaburi",0,12,14,4,5,3,7,6,24,44,58,41,11,10,11,8,0,2020
"Phichit",0,4,14,17,18,24,16,23,100,240,258,100,55,47,23,19,0,2011
"Phichit",0,5,2,13,9,10,14,10,42,103,76,30,15,19,7,10,0,2012
"Phichit",0,2,5,6,5,5,7,11,35,81,106,48,38,18,9,7,0,2013
"Phichit",0,1,1,11,4,17,11,17,47,62,41,23,14,13,11,6,0,2014
"Phichit",0,6,11,10,9,14,15,15,72,122,144,66,49,24,22,8,0,2015
"Phichit",0,1,2,4,5,5,3,6,24,53,48,23,12,10,4,7,0,2016
"Phichit",0,9,4,3,4,3,5,14,44,94,100,36,29,17,14,15,0,2017
"Phichit",0,5,11,5,11,18,15,29,67,209,237,104,50,32,20,8,0,2018
"Phichit",0,0,5,2,4,4,8,6,31,44,60,21,13,11,3,0,0,2019
"Phichit",0,1,6,2,1,2,0,6,28,66,84,31,19,11,2,9,0,2020
"Phitsanulok",0,0,3,2,10,8,11,17,66,127,163,63,34,28,13,1,0,2011
"Phitsanulok",0,2,1,8,7,5,18,23,90,205,235,93,47,25,10,6,0,2012
"Phitsanulok",0,2,1,3,7,9,16,14,84,205,286,99,60,30,12,5,0,2013
"Phitsanulok",0,0,1,1,1,2,0,8,14,25,21,12,10,4,2,1,0,2014
"Phitsanulok",0,2,5,8,10,11,12,14,82,207,252,98,56,42,22,15,0,2015
"Phitsanulok",0,0,5,4,1,4,13,11,41,81,106,59,39,21,15,5,0,2016
"Phitsanulok",0,2,3,2,4,3,5,9,28,76,124,50,35,27,14,6,0,2017
"Phitsanulok",0,6,4,7,7,15,21,24,73,200,293,119,63,54,21,23,0,2018
"Phitsanulok",0,8,4,3,6,6,8,10,51,87,146,75,37,17,20,8,0,2019
"Phitsanulok",0,5,3,3,9,4,13,21,66,152,166,94,58,32,30,21,0,2020
"Phrae",0,1,0,0,1,0,0,1,3,19,22,5,6,1,4,1,0,2011
"Phrae",1,8,0,3,1,3,4,9,33,105,171,48,22,13,6,4,75,2012
"Phrae",0,1,2,4,4,6,9,7,65,150,202,76,40,31,20,9,0,2013
"Phrae",0,1,3,0,2,3,3,8,19,74,77,23,12,9,6,3,0,2014
"Phrae",0,1,5,3,5,7,16,14,91,269,364,135,101,70,50,21,0,2015
"Phrae",0,1,0,0,0,4,2,1,7,15,29,11,11,4,3,5,0,2016
"Phrae",0,0,2,0,1,0,0,0,2,7,6,6,3,7,3,1,0,2017
"Phrae",0,0,2,1,1,4,5,6,30,74,91,57,28,21,13,5,0,2018
"Phrae",0,1,1,0,1,3,1,1,25,58,73,64,40,33,44,12,0,2019
"Phrae",0,0,0,1,1,0,2,1,13,22,35,21,14,19,24,11,0,2020
"Phuket",0,0,0,0,2,1,1,1,2,1,13,18,8,7,1,0,0,2011
"Phuket",0,2,0,2,1,2,1,2,8,16,52,36,19,6,0,3,0,2012
"Phuket",0,9,20,22,30,15,23,20,89,160,435,297,168,80,44,22,1,2013
"Phuket",0,5,1,3,3,3,2,7,11,28,73,53,46,19,8,8,1,2014
"Phuket",0,4,3,2,4,2,1,3,16,30,94,84,51,17,8,4,0,2015
"Phuket",0,3,2,4,4,4,5,5,9,21,45,55,31,12,1,2,0,2016
"Phuket",0,2,2,5,4,7,5,9,21,35,88,57,39,21,1,5,0,2017
"Phuket",0,4,4,2,7,0,9,16,32,52,104,88,58,23,13,8,0,2018
"Phuket",0,3,2,0,5,2,5,2,9,39,53,50,32,16,6,13,0,2019
"Phuket",0,1,0,1,0,6,3,0,8,18,13,20,16,7,5,1,0,2020
"Prachin Buri",0,2,4,4,11,7,12,13,60,125,179,77,39,16,6,8,0,2011
"Prachin Buri",0,7,9,8,16,13,11,24,78,137,179,77,33,15,17,8,0,2012
"Prachin Buri",0,5,3,12,8,9,12,26,78,138,186,67,34,20,8,14,0,2013
"Prachin Buri",0,3,2,3,4,8,13,7,30,68,97,34,22,5,7,3,0,2014
"Prachin Buri",0,7,8,15,26,18,30,42,154,316,484,249,116,83,44,22,0,2015
"Prachin Buri",0,1,3,3,6,4,11,9,23,41,67,44,23,4,8,4,0,2016
"Prachin Buri",0,1,5,6,6,9,10,8,45,67,86,57,33,16,18,5,0,2017
"Prachin Buri",0,4,8,5,4,8,9,19,41,76,97,60,43,19,14,13,0,2018
"Prachin Buri",0,15,4,10,14,18,17,37,117,220,248,157,68,30,20,15,0,2019
"Prachin Buri",0,5,6,7,5,5,4,11,47,88,120,89,43,14,17,12,0,2020
"Prachuap Khiri Khan",0,3,6,7,6,9,8,10,49,91,119,60,17,7,8,4,0,2011
"Prachuap Khiri Khan",0,18,1,1,5,4,5,7,25,36,58,36,15,9,3,0,5,2012
"Prachuap Khiri Khan",0,0,4,4,5,7,6,7,17,45,65,39,20,12,5,4,0,2013
"Prachuap Khiri Khan",0,6,3,4,2,4,4,5,15,22,45,25,17,8,4,5,0,2014
"Prachuap Khiri Khan",0,17,7,14,16,18,21,26,86,177,197,123,57,31,15,14,0,2015
"Prachuap Khiri Khan",0,1,0,1,5,4,6,14,28,40,44,12,14,6,3,4,0,2016
"Prachuap Khiri Khan",0,2,1,0,4,2,6,7,16,30,59,34,15,10,9,4,0,2017
"Prachuap Khiri Khan",0,1,4,3,3,1,4,6,35,49,58,26,18,13,2,7,0,2018
"Prachuap Khiri Khan",0,1,3,2,4,1,5,5,31,52,85,46,19,15,5,1,0,2019
"Prachuap Khiri Khan",0,1,0,0,0,0,1,1,11,17,23,20,13,5,4,0,0,2020
"Ranong",0,0,0,0,0,0,3,1,4,14,9,9,3,0,2,2,0,2011
"Ranong",0,2,0,0,2,2,2,4,18,43,42,8,5,6,3,1,0,2012
"Ranong",0,0,1,4,3,5,2,4,18,53,59,24,17,12,4,2,0,2013
"Ranong",0,0,3,0,2,2,3,6,18,20,20,17,11,12,5,6,0,2014
"Ranong",0,1,2,1,7,5,6,9,25,49,69,31,14,13,3,3,0,2015
"Ranong",0,0,1,1,3,4,6,4,11,9,26,20,9,10,3,3,0,2016
"Ranong",0,2,0,3,4,8,3,7,11,28,37,27,20,6,7,3,0,2017
"Ranong",0,0,0,0,2,1,4,5,19,39,46,22,20,6,6,1,0,2018
"Ranong",0,1,2,2,1,4,5,10,15,28,48,22,18,6,9,2,0,2019
"Ranong",0,1,1,1,0,2,5,2,11,30,28,23,5,10,3,2,0,2020
"Ratchaburi",0,8,5,11,16,25,32,31,168,247,232,104,40,29,7,10,0,2011
"Ratchaburi",0,10,6,22,25,26,38,32,175,268,257,100,61,30,15,7,1,2012
"Ratchaburi",0,7,13,13,14,24,28,21,86,190,237,96,55,37,19,8,0,2013
"Ratchaburi",0,4,9,4,5,12,18,25,102,172,171,83,51,18,14,6,0,2014
"Ratchaburi",0,28,22,31,47,59,64,84,344,756,783,362,186,130,64,32,0,2015
"Ratchaburi",0,2,2,4,7,4,8,17,36,56,54,27,15,19,6,7,0,2016
"Ratchaburi",0,1,5,4,7,6,12,16,44,98,93,46,26,12,13,7,0,2017
"Ratchaburi",0,9,9,14,18,22,34,46,140,320,291,139,69,34,28,13,0,2018
"Ratchaburi",0,16,9,10,19,12,36,49,173,345,365,174,65,62,37,21,0,2019
"Ratchaburi",0,10,10,4,11,9,12,12,52,132,148,78,54,31,20,18,0,2020
"Rayong",0,7,8,14,14,17,14,26,75,105,211,126,50,19,13,5,0,2011
"Rayong",0,8,18,23,25,31,22,38,135,224,255,206,84,35,29,13,3,2012
"Rayong",0,8,10,11,9,13,14,24,67,172,294,177,86,51,13,7,0,2013
"Rayong",0,1,5,8,4,9,11,17,36,71,116,80,53,26,14,6,0,2014
"Rayong",0,9,10,16,20,17,22,30,126,292,631,462,291,137,51,31,0,2015
"Rayong",0,0,2,8,4,10,9,9,37,67,97,113,73,38,8,5,0,2016
"Rayong",0,2,5,4,4,5,4,10,27,51,86,74,49,13,8,5,0,2017
"Rayong",0,14,8,10,9,15,14,22,73,159,268,207,112,36,25,6,0,2018
"Rayong",0,12,17,26,15,12,19,44,160,284,503,349,194,102,39,23,0,2019
"Rayong",0,14,25,23,25,25,34,37,178,301,449,365,162,110,39,21,0,2020
"Roi Et",0,3,3,5,10,14,30,30,124,265,139,23,10,3,2,2,0,2011
"Roi Et",0,2,4,6,15,22,29,29,150,255,178,30,11,4,5,6,0,2012
"Roi Et",2,12,15,28,25,49,45,75,350,735,555,129,61,38,29,16,0,2013
"Roi Et",0,1,1,1,3,13,12,22,72,86,61,8,10,6,3,3,0,2014
"Roi Et",0,3,6,16,28,21,33,34,177,377,345,74,43,38,14,9,0,2015
"Roi Et",0,3,6,8,18,21,30,42,143,205,186,61,33,22,12,8,0,2016
"Roi Et",0,1,0,3,8,13,9,14,68,111,84,28,20,10,9,12,0,2017
"Roi Et",0,2,4,8,14,23,41,60,155,244,213,38,33,18,10,5,0,2018
"Roi Et",0,10,11,11,30,48,67,122,365,653,546,146,81,38,23,17,0,2019
"Roi Et",0,10,13,5,17,20,28,41,162,272,240,73,27,18,9,7,0,2020
"Sa Kaeo",0,2,2,4,10,10,23,20,57,115,77,18,15,7,8,3,0,2011
"Sa Kaeo",0,4,4,10,8,19,18,18,73,110,89,34,14,8,5,3,0,2012
"Sa Kaeo",0,2,4,3,9,6,16,20,57,118,80,28,13,9,3,3,0,2013
"Sa Kaeo",0,1,2,6,3,4,3,7,23,42,34,10,8,1,3,0,0,2014
"Sa Kaeo",0,8,3,10,17,13,29,22,131,233,223,57,57,24,19,14,0,2015
"Sa Kaeo",0,1,1,5,5,7,6,9,24,36,17,17,7,8,5,4,0,2016
"Sa Kaeo",0,2,2,4,7,15,17,19,51,89,69,24,13,10,5,5,0,2017
"Sa Kaeo",0,9,2,5,5,8,8,20,45,79,52,25,7,10,7,4,0,2018
"Sa Kaeo",0,9,8,16,17,24,30,55,164,332,247,78,42,14,19,7,0,2019
"Sa Kaeo",0,2,4,4,4,5,13,10,65,104,91,45,9,9,7,4,0,2020
"Sakon Nakhon",0,1,0,1,2,2,2,1,8,18,14,2,3,2,1,0,0,2011
"Sakon Nakhon",0,0,1,0,1,1,3,2,16,21,18,3,4,0,0,0,0,2012
"Sakon Nakhon",0,4,1,6,5,8,11,18,73,176,146,48,21,16,7,3,0,2013
"Sakon Nakhon",0,0,0,3,1,1,4,2,11,19,10,4,4,3,0,0,0,2014
"Sakon Nakhon",0,3,3,2,5,4,8,19,76,194,163,36,16,12,5,1,0,2015
"Sakon Nakhon",0,1,0,1,2,3,2,3,14,33,40,18,7,8,2,0,0,2016
"Sakon Nakhon",0,0,0,0,2,6,4,6,13,45,30,11,8,2,2,6,0,2017
"Sakon Nakhon",0,1,1,3,2,3,2,17,25,30,37,18,7,8,2,1,0,2018
"Sakon Nakhon",0,0,1,2,4,13,10,15,60,121,113,32,15,5,5,4,0,2019
"Sakon Nakhon",0,3,3,2,2,1,3,2,24,48,21,18,12,6,7,2,0,2020
"Samut Prakan",0,10,3,14,25,15,14,22,92,176,181,82,34,30,14,10,0,2011
"Samut Prakan",0,5,4,10,8,15,8,16,56,105,114,42,27,15,4,7,0,2012
"Samut Prakan",0,8,11,18,14,18,17,29,112,192,213,79,47,25,11,6,0,2013
"Samut Prakan",0,7,9,8,8,14,15,15,51,83,90,40,20,13,11,6,0,2014
"Samut Prakan",0,14,20,15,29,28,21,37,152,327,430,159,97,69,34,20,0,2015
"Samut Prakan",0,7,4,8,9,15,8,11,47,105,155,47,33,15,20,16,0,2016
"Samut Prakan",0,4,5,5,6,5,12,14,42,98,112,39,35,22,17,11,0,2017
"Samut Prakan",0,12,17,13,15,19,26,33,72,210,252,81,30,30,15,16,0,2018
"Samut Prakan",0,6,12,13,9,10,21,34,76,180,200,66,43,32,32,17,0,2019
"Samut Prakan",0,11,8,7,11,5,14,12,64,152,111,40,14,26,13,7,0,2020
"Samut Sakhon",0,8,8,16,8,18,16,17,60,119,134,67,47,25,11,5,0,2011
"Samut Sakhon",0,14,10,26,23,24,33,35,128,158,109,48,18,20,5,8,0,2012
"Samut Sakhon",0,14,19,16,23,15,17,32,61,106,107,45,28,14,6,6,0,2013
"Samut Sakhon",0,19,12,9,9,14,12,9,36,76,36,16,9,10,4,6,0,2014
"Samut Sakhon",0,14,7,23,23,23,23,29,101,165,200,97,66,33,26,17,0,2015
"Samut Sakhon",0,9,7,12,15,11,11,14,33,44,49,31,25,13,9,11,0,2016
"Samut Sakhon",0,12,14,10,18,15,19,21,70,116,76,56,37,21,7,9,0,2017
"Samut Sakhon",0,29,33,18,30,40,24,39,115,215,238,97,61,48,26,20,0,2018
"Samut Sakhon",1,21,24,27,14,28,23,37,92,171,203,105,62,49,36,24,0,2019
"Samut Sakhon",0,3,7,5,5,5,7,10,33,59,78,50,31,26,9,8,0,2020
"Samut Songkhram",0,0,0,0,4,4,5,3,11,49,145,63,32,16,7,4,0,2011
"Samut Songkhram",0,0,0,1,0,1,2,2,9,30,56,39,21,9,1,1,0,2012
"Samut Songkhram",0,2,0,1,2,0,1,1,12,17,80,44,26,9,3,2,0,2013
"Samut Songkhram",0,0,0,0,1,1,1,1,11,21,51,17,12,6,1,3,0,2014
"Samut Songkhram",0,1,0,2,0,2,2,6,30,54,202,104,68,29,22,18,0,2015
"Samut Songkhram",0,0,0,1,0,0,1,0,2,8,10,10,3,2,4,1,0,2016
"Samut Songkhram",0,2,0,0,2,2,3,1,11,25,39,17,9,3,2,2,0,2017
"Samut Songkhram",0,2,0,0,0,2,3,5,13,38,52,28,16,7,3,2,0,2018
"Samut Songkhram",0,2,0,1,1,2,1,3,10,31,52,47,17,12,11,6,0,2019
"Samut Songkhram",0,0,0,0,0,1,3,1,4,4,11,18,10,5,5,1,0,2020
"Saraburi",0,4,2,4,7,8,6,12,37,86,57,18,15,7,0,1,0,2011
"Saraburi",0,3,2,5,10,9,5,18,49,86,38,17,9,4,2,5,0,2012
"Saraburi",0,3,3,3,9,7,12,15,70,153,125,56,26,12,10,2,0,2013
"Saraburi",0,1,4,3,3,2,10,7,30,64,73,37,20,12,0,1,0,2014
"Saraburi",0,3,2,3,4,5,10,13,43,118,179,96,73,43,17,8,0,2015
"Saraburi",0,2,4,1,3,3,7,4,19,21,42,25,13,6,4,2,0,2016
"Saraburi",0,0,4,2,7,4,6,2,16,26,36,17,13,14,7,2,0,2017
"Saraburi",0,2,5,6,13,12,14,14,42,94,67,26,10,6,7,0,0,2018
"Saraburi",0,1,2,9,10,10,13,27,72,152,108,64,25,13,8,5,0,2019
"Saraburi",0,1,2,2,1,5,6,5,41,80,75,33,18,9,9,4,0,2020
"Satun",0,4,1,4,5,8,3,11,27,37,37,9,10,2,1,1,0,2011
"Satun",0,4,1,3,10,6,12,7,36,68,48,19,11,5,4,2,0,2012
"Satun",0,2,5,6,9,5,10,3,37,82,52,19,7,6,1,1,0,2013
"Satun",0,3,2,4,5,5,5,3,18,20,26,12,7,4,1,1,0,2014
"Satun",0,0,0,2,0,4,1,4,13,25,21,10,7,2,0,0,0,2015
