NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Roi Et,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Sa Kaeo,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
Samut Prakan,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Samut Songkhram,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Saraburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Satun,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Si Sa Ket,0,0,76,24,100,0.24,0.24,1,0,0.24,0,0.3870967741935484
Sing Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Songkhla,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Sukhothai,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Suphan Buri,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Surat Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Surin,0,0,80,20,100,0.2,0.2,1,0,0.2,0,0.33333333333333337
Tak,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Trang,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Trat,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Ubon Ratchathani,0,0,7,93,100,0.93,0.93,1,0,0.93,0,0.9637305699481865
Udon Thani,0,0,1,99,100,0.99,0.99,1,0,0.99,0,0.9949748743718593
Uthai Thani,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Yala,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Yasothon,0,0,19,81,100,0.81,0.81,1,0,0.81,0,0.8950276243093923
