NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Surat Thani,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Surin,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Tak,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Trang,0,0,56,44,100,0.44,0.44,1,0,0.44,0.0,0.6111111111111112
Trat,0,0,97,3,100,0.03,0.03,1,0,0.03,0.0,0.058252427184466014
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uthai Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uttaradit,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Yala,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
