NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phra Nakhon Si Ayutthaya,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phrae,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phuket,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Prachin Buri,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Prachuap Khiri Khan,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Ranong,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ratchaburi,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Rayong,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Roi Et,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sa Kaeo,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Sakon Nakhon,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Samut Prakan,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Samut Sakhon,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Samut Songkhram,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Saraburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Satun,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Si Sa Ket,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Sing Buri,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sukhothai,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Suphan Buri,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Surat Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Surin,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Tak,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Trang,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Trat,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ubon Ratchathani,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Uttaradit,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Yala,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Yasothon,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
