NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Roi Et,52,48,0,0,100,0.52,0.48,0,1,0,0.52,0
Sa Kaeo,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Prakan,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Samut Sakhon,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Samut Songkhram,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Saraburi,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Satun,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Si Sa Ket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sing Buri,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Songkhla,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Sukhothai,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Suphan Buri,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Surat Thani,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Surin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Tak,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Trang,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trat,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Uttaradit,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Yala,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
