NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phetchabun,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchaburi,2,98,0,0,100,0.02,0.98,0,1,0.0,0.02,0.0
Phichit,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phitsanulok,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phra Nakhon Si Ayutthaya,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phrae,0,100,0,0,100,0.0,1.0,0,0,0.0,0.0,0.0
Phuket,0,0,3,97,100,0.97,0.97,1,0,0.97,0.0,0.9847715736040609
Prachin Buri,0,0,11,89,100,0.89,0.89,1,0,0.89,0.0,0.9417989417989417
Prachuap Khiri Khan,0,0,2,98,100,0.98,0.98,1,0,0.98,0.0,0.98989898989899
Ranong,0,0,3,97,100,0.97,0.97,1,0,0.97,0.0,0.9847715736040609
Ratchaburi,0,0,2,98,100,0.98,0.98,1,0,0.98,0.0,0.98989898989899
Rayong,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Roi Et,0,0,60,40,100,0.4,0.4,1,0,0.4,0.0,0.5714285714285715
Sa Kaeo,0,0,37,63,100,0.63,0.63,1,0,0.63,0.0,0.7730061349693252
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Prakan,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Samut Sakhon,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Samut Songkhram,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Saraburi,0,0,37,63,100,0.63,0.63,1,0,0.63,0.0,0.7730061349693252
Satun,0,0,3,97,100,0.97,0.97,1,0,0.97,0.0,0.9847715736040609
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sing Buri,0,0,42,58,100,0.58,0.58,1,0,0.58,0.0,0.7341772151898733
Songkhla,0,0,3,97,100,0.97,0.97,1,0,0.97,0.0,0.9847715736040609
Sukhothai,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Suphan Buri,14,86,0,0,100,0.14,0.86,0,1,0.0,0.14,0.0
Surat Thani,0,0,3,97,100,0.97,0.97,1,0,0.97,0.0,0.9847715736040609
Surin,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Tak,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Trang,0,0,3,97,100,0.97,0.97,1,0,0.97,0.0,0.9847715736040609
Trat,0,0,1,99,100,0.99,0.99,1,0,0.99,0.0,0.9949748743718593
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uthai Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uttaradit,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Yala,40,60,0,0,100,0.4,0.6,0,1,0.0,0.4,0.0
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
