NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nakhon Sawan,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nakhon Si Thammarat,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nan,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Narathiwat,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Nong Bua Lam Phu,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Nong Khai,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nonthaburi,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Pathum Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Pattani,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Phangnga,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phatthalung,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phayao,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phetchabun,80,20,0,0,100,0.8,0.2,0,1,0,0.8,0
Phetchaburi,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Phichit,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phitsanulok,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phra Nakhon Si Ayutthaya,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phrae,75,25,0,0,100,0.75,0.25,0,1,0,0.75,0
Phuket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Prachin Buri,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Prachuap Khiri Khan,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Ranong,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Ratchaburi,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Rayong,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Roi Et,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sa Kaeo,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sakon Nakhon,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Samut Prakan,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Sakhon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Songkhram,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Saraburi,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Satun,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Si Sa Ket,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sing Buri,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sukhothai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Suphan Buri,83,17,0,0,100,0.83,0.17,0,1,0,0.83,0
Surat Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Surin,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Tak,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Trang,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Trat,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Ubon Ratchathani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Udon Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Uthai Thani,80,20,0,0,100,0.8,0.2,0,1,0,0.8,0
Uttaradit,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Yala,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Yasothon,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
