NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phangnga,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phatthalung,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phayao,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phetchabun,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phetchaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phichit,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phitsanulok,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phra Nakhon Si Ayutthaya,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phrae,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Phuket,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Prachin Buri,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Prachuap Khiri Khan,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ranong,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Ratchaburi,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Rayong,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Roi Et,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sa Kaeo,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Sakon Nakhon,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Samut Prakan,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Samut Sakhon,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Samut Songkhram,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Saraburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Satun,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Si Sa Ket,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sing Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Songkhla,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sukhothai,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Suphan Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Surat Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Surin,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Tak,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Trang,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trat,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Ubon Ratchathani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Udon Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Uthai Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Yala,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
