NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Satun,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Si Sa Ket,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sing Buri,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sukhothai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Suphan Buri,72,28,0,0,100,0.72,0.28,0,1,0,0.72,0
Surat Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Surin,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Tak,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Trang,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Trat,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Ubon Ratchathani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Udon Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Uthai Thani,81,19,0,0,100,0.81,0.19,0,1,0,0.81,0
Uttaradit,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Yala,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Yasothon,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
