NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Rayong,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Roi Et,0,100,0,0,100,0.0,1.0,0,0,0.0,0,0.0
Sa Kaeo,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
Samut Prakan,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Samut Songkhram,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Saraburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Satun,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Si Sa Ket,0,0,1,99,100,0.99,0.99,1,0,0.99,0,0.9949748743718593
Sing Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Songkhla,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Sukhothai,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Surat Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Surin,0,0,1,99,100,0.99,0.99,1,0,0.99,0,0.9949748743718593
Tak,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Trang,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Trat,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
Uthai Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Yala,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
