NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Maha Sarakham,67,33,0,0,100,0.67,0.33,0,1,0.0,0.67,0.0
Mukdahan,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Nakhon Nayok,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Nakhon Pathom,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Nakhon Phanom,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Nakhon Ratchasima,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Nakhon Sawan,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Nakhon Si Thammarat,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Nan,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Narathiwat,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Nong Bua Lam Phu,79,21,0,0,100,0.79,0.21,0,1,0.0,0.79,0.0
Nong Khai,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Nonthaburi,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Pathum Thani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Pattani,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Phangnga,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phatthalung,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Phayao,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchabun,91,9,0,0,100,0.91,0.09,0,1,0.0,0.91,0.0
Phetchaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phichit,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Phitsanulok,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Phra Nakhon Si Ayutthaya,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Phrae,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phuket,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Prachin Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachuap Khiri Khan,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Ranong,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Ratchaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Rayong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Roi Et,0,0,95,5,100,0.05,0.05,1,0,0.05,0.0,0.09523809523809523
Sa Kaeo,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Sakon Nakhon,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Samut Prakan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Sakhon,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Samut Songkhram,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Saraburi,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Satun,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Si Sa Ket,85,15,0,0,100,0.85,0.15,0,1,0.0,0.85,0.0
Sing Buri,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Songkhla,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Sukhothai,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Suphan Buri,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Surat Thani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Surin,84,16,0,0,100,0.84,0.16,0,1,0.0,0.84,0.0
Tak,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Trang,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Trat,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,87,13,0,0,100,0.87,0.13,0,1,0.0,0.87,0.0
Uthai Thani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Yala,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Yasothon,90,10,0,0,100,0.9,0.1,0,1,0.0,0.9,0.0
