NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phetchaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phichit,85,15,0,0,100,0.85,0.15,0,1,0,0.85,0
Phitsanulok,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phra Nakhon Si Ayutthaya,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Phrae,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phuket,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Prachin Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Prachuap Khiri Khan,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Ranong,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ratchaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Rayong,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Roi Et,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Sa Kaeo,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Sakon Nakhon,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Samut Prakan,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Samut Songkhram,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Saraburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Satun,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Si Sa Ket,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sing Buri,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Songkhla,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Sukhothai,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Suphan Buri,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Surat Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Surin,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Tak,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Trang,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Trat,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Ubon Ratchathani,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Udon Thani,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Uthai Thani,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Uttaradit,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Yala,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Yasothon,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
