NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phatthalung,0,0,54,46,100,0.46,0.46,1,0,0.46,0.0,0.6301369863013699
Phayao,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchabun,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchaburi,0,0,11,89,100,0.89,0.89,1,0,0.89,0.0,0.9417989417989417
Phichit,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phitsanulok,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phra Nakhon Si Ayutthaya,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phrae,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phuket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachin Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachuap Khiri Khan,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Ranong,21,79,0,0,100,0.21,0.79,0,1,0.0,0.21,0.0
Ratchaburi,0,0,79,21,100,0.21,0.21,1,0,0.21,0.0,0.34710743801652894
Rayong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Roi Et,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sa Kaeo,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Prakan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Songkhram,17,83,0,0,100,0.17,0.83,0,1,0.0,0.17,0.0
Saraburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Satun,24,76,0,0,100,0.24,0.76,0,1,0.0,0.24,0.0
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sing Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Sukhothai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Surat Thani,0,0,78,22,100,0.22,0.22,1,0,0.22,0.0,0.36065573770491804
Surin,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Tak,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Trang,62,38,0,0,100,0.62,0.38,0,1,0.0,0.62,0.0
Trat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uthai Thani,78,22,0,0,100,0.78,0.22,0,1,0.0,0.78,0.0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Yala,0,0,98,2,100,0.02,0.02,1,0,0.02,0.0,0.0392156862745098
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
