NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phatthalung,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phayao,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchabun,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Phetchaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phichit,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phitsanulok,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phra Nakhon Si Ayutthaya,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phrae,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phuket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachin Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachuap Khiri Khan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ranong,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Ratchaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Rayong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Roi Et,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sa Kaeo,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Prakan,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Songkhram,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Saraburi,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Satun,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sing Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Songkhla,0,0,91,9,100,0.09,0.09,1,0,0.09,0.0,0.16513761467889906
Sukhothai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Surat Thani,0,0,95,5,100,0.05,0.05,1,0,0.05,0.0,0.09523809523809523
Surin,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Tak,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Trang,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Trat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,0,0,87,13,100,0.13,0.13,1,0,0.13,0.0,0.23008849557522126
Uthai Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uttaradit,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Yala,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Yasothon,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
