NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phayao,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Phetchabun,0,0,300,0,300,0.0,0.0,0,0,0.0,0,0.0
Phetchaburi,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Phichit,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Phitsanulok,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Phra Nakhon Si Ayutthaya,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Phrae,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Phuket,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Prachin Buri,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Prachuap Khiri Khan,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Ranong,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Ratchaburi,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Rayong,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Roi Et,0,0,0,300,300,1.0,1.0,1,0,1.0,0,1.0
Sa Kaeo,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Sakon Nakhon,0,0,0,300,300,1.0,1.0,1,0,1.0,0,1.0
Samut Prakan,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Samut Sakhon,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Samut Songkhram,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Saraburi,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Satun,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Si Sa Ket,0,0,0,300,300,1.0,1.0,1,0,1.0,0,1.0
Sing Buri,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Songkhla,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Sukhothai,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Suphan Buri,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Surat Thani,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Surin,0,0,0,300,300,1.0,1.0,1,0,1.0,0,1.0
Tak,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Trang,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Trat,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Ubon Ratchathani,0,0,0,300,300,1.0,1.0,1,0,1.0,0,1.0
Udon Thani,0,0,0,300,300,1.0,1.0,1,0,1.0,0,1.0
Uthai Thani,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Uttaradit,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Yala,300,0,0,0,300,1.0,0.0,0,1,0.0,1,0.0
Yasothon,0,0,0,300,300,1.0,1.0,1,0,1.0,0,1.0
