NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phatthalung,0,0,54,46,100,0.46,0.46,1,0,0.46,0.0,0.6301369863013699
Phayao,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchabun,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Phetchaburi,0,0,11,89,100,0.89,0.89,1,0,0.89,0.0,0.9417989417989417
Phichit,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phitsanulok,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phra Nakhon Si Ayutthaya,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phrae,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phuket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachin Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachuap Khiri Khan,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Ranong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ratchaburi,0,0,81,19,100,0.19,0.19,1,0,0.19,0.0,0.319327731092437
Rayong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Roi Et,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sa Kaeo,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Prakan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Songkhram,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Saraburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Satun,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sing Buri,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Sukhothai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Surat Thani,0,0,79,21,100,0.21,0.21,1,0,0.21,0.0,0.34710743801652894
Surin,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Tak,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Trang,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Trat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Uthai Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Yala,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
