NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nong Khai,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Nonthaburi,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Pathum Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Pattani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phangnga,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phatthalung,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phayao,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phetchabun,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phetchaburi,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Phichit,89,11,0,0,100,0.89,0.11,0,1,0,0.89,0
Phitsanulok,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Phra Nakhon Si Ayutthaya,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Phrae,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phuket,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Prachin Buri,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Prachuap Khiri Khan,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Ranong,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Ratchaburi,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Rayong,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Roi Et,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Sa Kaeo,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sakon Nakhon,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Samut Prakan,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Samut Songkhram,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Saraburi,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Satun,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Si Sa Ket,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Sing Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Songkhla,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Sukhothai,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Suphan Buri,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Surat Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Surin,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Tak,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trang,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Trat,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ubon Ratchathani,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Udon Thani,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Uthai Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Uttaradit,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Yala,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Yasothon,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
