NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phetchabun,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchaburi,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Phichit,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Phitsanulok,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phra Nakhon Si Ayutthaya,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Phrae,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Phuket,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Prachin Buri,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Prachuap Khiri Khan,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Ranong,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Ratchaburi,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Rayong,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Roi Et,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Sa Kaeo,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Prakan,91,9,0,0,100,0.91,0.09,0,1,0.0,0.91,0.0
Samut Sakhon,90,10,0,0,100,0.9,0.1,0,1,0.0,0.9,0.0
Samut Songkhram,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Saraburi,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Satun,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Si Sa Ket,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Sing Buri,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Sukhothai,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Suphan Buri,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Surat Thani,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Surin,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Tak,86,14,0,0,100,0.86,0.14,0,1,0.0,0.86,0.0
Trang,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Trat,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Ubon Ratchathani,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Udon Thani,0,0,6,94,100,0.94,0.94,1,0,0.94,0.0,0.9690721649484536
Uthai Thani,89,11,0,0,100,0.89,0.11,0,1,0.0,0.89,0.0
Uttaradit,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Yala,89,11,0,0,100,0.89,0.11,0,1,0.0,0.89,0.0
Yasothon,91,9,0,0,100,0.91,0.09,0,1,0.0,0.91,0.0
