NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phatthalung,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phayao,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Phetchabun,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phichit,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phitsanulok,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phra Nakhon Si Ayutthaya,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phrae,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phuket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachin Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachuap Khiri Khan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ranong,88,12,0,0,100,0.88,0.12,0,1,0.0,0.88,0.0
Ratchaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Rayong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Roi Et,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sa Kaeo,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sakon Nakhon,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Samut Prakan,85,15,0,0,100,0.85,0.15,0,1,0.0,0.85,0.0
Samut Sakhon,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Samut Songkhram,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Saraburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Satun,87,13,0,0,100,0.87,0.13,0,1,0.0,0.87,0.0
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sing Buri,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Songkhla,0,0,95,5,100,0.05,0.05,1,0,0.05,0.0,0.09523809523809523
Sukhothai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Surat Thani,0,0,99,1,100,0.01,0.01,1,0,0.01,0.0,0.019801980198019802
Surin,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Tak,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Trang,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Trat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,0,0,94,6,100,0.06,0.06,1,0,0.06,0.0,0.11320754716981131
Uthai Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Yala,91,9,0,0,100,0.91,0.09,0,1,0.0,0.91,0.0
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
