NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nong Bua Lam Phu,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nong Khai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nonthaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Pathum Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Pattani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phangnga,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phatthalung,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phayao,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phetchabun,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phetchaburi,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phichit,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Phitsanulok,72,28,0,0,100,0.72,0.28,0,1,0,0.72,0
Phra Nakhon Si Ayutthaya,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phrae,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phuket,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Prachin Buri,87,13,0,0,100,0.87,0.13,0,1,0,0.87,0
Prachuap Khiri Khan,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Ranong,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Ratchaburi,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Rayong,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Roi Et,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sa Kaeo,76,24,0,0,100,0.76,0.24,0,1,0,0.76,0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Prakan,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Samut Songkhram,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Saraburi,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Satun,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Si Sa Ket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sing Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Songkhla,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Sukhothai,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Suphan Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Surat Thani,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Surin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Tak,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Trang,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trat,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Uttaradit,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Yala,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
