NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Songkhla,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Sukhothai,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Suphan Buri,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Surat Thani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Surin,78,22,0,0,100,0.78,0.22,0,1,0.0,0.78,0.0
Tak,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Trang,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Trat,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Ubon Ratchathani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Udon Thani,83,17,0,0,100,0.83,0.17,0,1,0.0,0.83,0.0
Uthai Thani,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Uttaradit,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Yala,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Yasothon,87,13,0,0,100,0.87,0.13,0,1,0.0,0.87,0.0
