NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nong Bua Lam Phu,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nong Khai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nonthaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Pathum Thani,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Pattani,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Phangnga,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phatthalung,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phayao,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Phetchabun,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phetchaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phichit,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Phitsanulok,82,18,0,0,100,0.82,0.18,0,1,0,0.82,0
Phra Nakhon Si Ayutthaya,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phrae,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phuket,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Prachin Buri,87,13,0,0,100,0.87,0.13,0,1,0,0.87,0
Prachuap Khiri Khan,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Ranong,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Ratchaburi,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Rayong,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Roi Et,19,81,0,0,100,0.19,0.81,0,1,0,0.19,0
Sa Kaeo,77,23,0,0,100,0.77,0.23,0,1,0,0.77,0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Prakan,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Samut Sakhon,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Samut Songkhram,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Saraburi,88,12,0,0,100,0.88,0.12,0,1,0,0.88,0
Satun,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Si Sa Ket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sing Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Songkhla,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Sukhothai,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Surat Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Surin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Tak,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Trang,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Trat,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Uttaradit,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Yala,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
