NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Samut Prakan,0,0,2,98,100,0.98,0.98,1,0,0.98,0.0,0.98989898989899
Samut Sakhon,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Samut Songkhram,0,0,3,97,100,0.97,0.97,1,0,0.97,0.0,0.9847715736040609
Saraburi,0,0,43,57,100,0.57,0.57,1,0,0.57,0.0,0.7261146496815287
Satun,0,0,22,78,100,0.78,0.78,1,0,0.78,0.0,0.8764044943820225
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sing Buri,0,0,64,36,100,0.36,0.36,1,0,0.36,0.0,0.5294117647058824
Songkhla,0,0,22,78,100,0.78,0.78,1,0,0.78,0.0,0.8764044943820225
Sukhothai,0,0,5,95,100,0.95,0.95,1,0,0.95,0.0,0.9743589743589743
Suphan Buri,37,63,0,0,100,0.37,0.63,0,1,0.0,0.37,0.0
Surat Thani,0,0,21,79,100,0.79,0.79,1,0,0.79,0.0,0.8826815642458101
Surin,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Tak,0,0,4,96,100,0.96,0.96,1,0,0.96,0.0,0.9795918367346939
Trang,0,0,22,78,100,0.78,0.78,1,0,0.78,0.0,0.8764044943820225
Trat,0,0,7,93,100,0.93,0.93,1,0,0.93,0.0,0.9637305699481865
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Udon Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Uthai Thani,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Uttaradit,0,0,6,94,100,0.94,0.94,1,0,0.94,0.0,0.9690721649484536
Yala,64,36,0,0,100,0.64,0.36,0,1,0.0,0.64,0.0
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
