NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Si Sa Ket,88,12,0,0,100,0.88,0.12,0,1,0.0,0.88,0.0
Sing Buri,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Sukhothai,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Suphan Buri,61,39,0,0,100,0.61,0.39,0,1,0.0,0.61,0.0
Surat Thani,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Surin,90,10,0,0,100,0.9,0.1,0,1,0.0,0.9,0.0
Tak,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Trang,0,0,1,99,100,0.99,0.99,1,0,0.99,0.0,0.9949748743718593
Trat,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Ubon Ratchathani,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Udon Thani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Uthai Thani,84,16,0,0,100,0.84,0.16,0,1,0.0,0.84,0.0
Uttaradit,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Yala,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Yasothon,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
